# UNIQUE PLAYERS: 208
1112: 199
1: 144,140,141,142,143,148,147,146,149,145
1: 140,146,147,148,145,143,142,141,149,144
1: 141,140,142,144,146,148,143,145,147,149
1: 145,149,146,147,141,143,148,140,144,142
1: 140,142,143,141,146,148,145,149,144,147
1: 140,146,147,143,145,142,141,149,144,148
1: 144,145,149,140,141,142,143,147,146,148
1: 144,140,147,146,149,145,143,148,142,141
1: 147,146,141,148,143,142,140,144,145,149
1: 140,144,148,143,142,141,146,145,149,147
1: 146,141,140,143,147,145,142,149,144,148
1: 141,142,143,146,148,145,144,147,140,149
1: 143,142,141,140,146,147,149,145,148,144
1: 142,146,145,149,143,141,140,147,148,144
1: 141,142,143,140,144,145,146,149,148,147
1: 143,147,142,141,148,146,149,144,145,140
1: 144,140,141,142,148,143,146,149,147,145
1: 143,144,140,141,142,146,149,148,147,145
1: 140,148,144,147,146,141,142,143,145,149
1: 140,149,147,146,148,141,145,143,142,144
1: 143,144,146,149,148,141,142,147,145,140
1: 140,147,148,144,149,146,145,143,142,141
1: 140,142,144,146,149,147,148,145,143,141
1: 141,140,142,146,144,149,148,143,147,145
1: 140,144,147,143,148,141,142,146,145,149
1: 144,142,143,141,149,146,147,145,148,140
1: 141,142,143,146,147,148,145,144,149,140
1: 144,142,141,140,146,143,149,147,148,145
1: 144,140,148,141,145,143,146,142,147,149
1: 141,142,140,149,146,144,147,145,148,143
1: 147,145,149,146,140,142,141,143,148,144
1: 144,148,146,149,140,141,147,145,142,143
1: 140,144,146,149,148,147,141,142,143,145
1: 142,147,141,148,144,140,143,145,149,146
1: 144,140,148,149,146,147,145,141,143,142
1: 144,147,140,148,145,146,143,141,142,149
1: 147,146,140,143,141,142,148,149,144,145
1: 140,144,149,146,147,148,141,142,143,145
1: 141,143,142,140,144,146,147,149,148,145
1: 140,144,143,141,142,148,146,149,145,147
1: 140,146,147,149,148,144,142,143,141,145
1: 144,142,140,146,147,143,145,141,148,149
1: 143,145,148,147,142,141,140,149,146,144
1: 142,141,148,143,146,144,147,145,140,149
1: 144,141,140,143,142,147,145,148,146,149
1: 140,147,146,148,149,144,145,141,142,143
1: 142,140,141,143,149,146,144,148,145,147
1: 140,146,141,142,143,148,147,144,149,145
1: 142,143,141,146,140,149,144,147,148,145
1: 142,143,141,145,140,146,148,147,149,144
1: 144,141,148,140,146,149,147,142,143,145
1: 149,147,146,148,145,143,142,140,141,144
1: 143,149,144,141,142,145,147,146,140,148
1: 141,142,143,146,145,148,147,140,149,144
1: 143,141,142,140,146,148,144,149,147,145
1: 149,145,147,143,148,142,141,146,144,140
1: 145,144,148,147,140,146,149,141,143,142
1: 140,144,147,148,146,143,145,142,141,149
1: 141,144,140,142,143,146,147,149,148,145
1: 140,146,145,147,149,141,142,148,143,144
1: 140,145,143,146,141,147,142,149,144,148
1: 140,144,146,148,143,142,141,145,147,149
1: 140,148,144,143,142,141,147,149,146,145
1: 141,140,142,147,143,145,146,144,149,148
1: 140,144,146,141,142,143,145,147,149,148
1: 142,143,141,147,146,148,144,149,145,140
1: 140,144,147,146,149,148,145,141,142,143
1: 140,148,146,144,149,147,142,141,145,143
1: 140,143,141,142,148,144,146,149,147,145
1: 141,140,148,143,144,149,146,142,147,145
1: 141,142,143,144,148,145,140,146,149,147
1: 140,144,147,148,143,145,142,141,149,146
1: 143,149,148,147,142,146,144,141,145,140
1: 149,140,144,146,147,148,145,143,142,141
1: 147,149,146,141,142,148,145,140,144,143
1: 141,142,143,145,146,148,147,140,149,144
1: 144,140,141,142,143,148,147,145,149,146
1: 140,146,145,143,141,142,147,149,148,144
1: 141,142,143,140,146,144,148,149,147,145
1: 144,140,146,148,149,147,145,141,142,143
1: 143,141,142,144,148,147,146,145,140,149
1: 144,146,140,147,148,149,141,142,143,145
1: 140,145,146,147,149,144,148,141,142,143
1: 143,142,146,145,141,149,140,147,148,144
1: 141,142,143,147,146,145,140,149,148,144
1: 140,141,142,144,143,149,147,148,146,145
1: 144,140,146,141,142,148,143,145,147,149
1: 146,147,142,141,143,145,148,149,140,144
1: 144,141,143,149,140,146,147,145,148,142
1: 144,140,148,146,142,147,145,149,141,143
1: 141,142,143,140,144,145,147,148,149,146
1: 144,142,143,146,141,147,148,145,140,149
1: 142,141,143,144,146,149,140,148,147,145
1: 145,140,142,141,143,147,149,148,146,144
1: 146,149,140,147,145,148,143,142,141,144
1: 144,140,146,148,145,141,142,143,147,149
1: 145,140,148,147,143,142,141,149,146,144
1: 142,141,143,147,144,146,148,145,140,149
1: 141,142,143,140,147,149,145,146,144,148
1: 144,142,141,143,147,148,140,149,146,145
1: 140,147,146,149,144,142,148,141,145,143
1: 140,148,149,144,141,142,145,143,147,146
1: 140,141,142,143,144,147,146,149,148,145
1: 144,141,142,143,146,148,149,140,147,145
1: 145,140,149,146,144,147,141,142,143,148
1: 144,146,140,142,149,147,148,145,141,143
1: 148,140,146,144,142,143,141,147,145,149
1: 140,147,141,144,149,146,142,148,143,145
1: 143,141,142,144,149,147,148,145,140,146
1: 140,144,146,145,147,141,142,143,148,149
1: 141,144,147,142,149,146,143,145,148,140
1: 140,142,147,141,143,146,144,149,148,145
1: 148,147,145,143,142,141,144,146,149,140
1: 141,142,140,143,145,148,146,149,147,144
1: 140,146,147,145,144,143,149,141,142,148
1: 145,140,141,142,149,146,147,148,143,144
1: 144,141,148,142,140,143,145,146,147,149
1: 141,142,147,143,145,146,148,144,149,140
1: 143,148,140,144,142,141,146,149,147,145
1: 144,149,147,148,146,143,141,142,140,145
1: 140,147,144,146,149,148,145,143,142,141
1: 142,141,143,140,146,149,148,145,147,144
1: 141,142,143,140,146,144,149,148,145,147
1: 145,149,140,146,148,147,142,141,144,143
1: 142,141,140,143,146,147,148,144,145,149
1: 147,146,149,148,140,144,145,143,142,141
1: 141,143,142,140,144,146,147,148,145,149
1: 143,141,142,140,146,147,144,148,149,145
1: 140,143,141,142,148,149,144,146,147,145
1: 146,140,142,143,141,145,147,148,144,149
1: 141,142,144,147,143,146,140,148,149,145
1: 143,149,142,148,147,145,144,146,140,141
1: 149,144,140,147,145,146,148,141,142,143
1: 140,148,149,146,147,145,143,142,141,144
1: 147,148,149,140,141,142,145,143,146,144
1: 144,149,142,141,146,140,148,147,143,145
1: 144,141,142,148,143,146,147,140,145,149
1: 141,140,146,147,142,143,148,145,149,144
1: 140,146,143,141,142,147,145,149,148,144
1: 140,143,142,141,146,145,147,148,149,144
1: 142,141,143,144,146,140,148,145,147,149
1: 142,141,143,144,149,147,148,140,146,145
1: 144,146,149,142,141,147,140,148,145,143
1: 146,141,147,140,144,143,145,149,142,148
1: 145,140,146,149,147,148,144,141,142,143
1: 142,141,143,144,148,147,146,140,149,145
1: 143,142,141,145,144,149,140,146,148,147
1: 140,144,146,145,147,149,141,142,148,143
1: 142,144,146,140,143,145,148,147,141,149
1: 140,145,146,144,148,147,149,141,142,143
1: 142,143,141,149,147,148,144,146,145,140
1: 143,140,144,148,145,146,149,147,141,142
1: 141,142,143,147,145,146,140,149,148,144
1: 140,145,141,142,143,146,147,148,144,149
1: 140,141,142,143,146,149,147,148,144,145
1: 144,142,143,146,140,141,148,145,149,147
1: 141,142,146,147,148,143,145,149,144,140
1: 144,140,147,146,141,142,149,148,145,143
1: 141,142,146,140,143,147,148,145,149,144
1: 147,140,149,148,144,146,145,143,142,141
1: 143,142,140,146,141,145,149,147,148,144
1: 140,142,148,144,146,141,145,149,147,143
1: 140,149,144,146,148,145,147,141,142,143
1: 144,148,140,142,143,145,147,141,149,146
1: 144,147,149,140,146,148,145,141,142,143
1: 143,140,142,141,148,144,146,149,147,145
1: 141,140,142,146,144,143,147,148,149,145
1: 143,141,140,142,145,148,146,149,147,144
1: 144,141,142,149,146,148,145,143,147,140
1: 141,142,143,145,149,146,140,144,147,148
1: 143,142,141,147,146,148,144,145,149,140
1: 141,142,143,146,144,140,149,147,148,145
1: 141,142,144,143,145,148,147,140,149,146
1: 144,147,145,149,146,141,142,143,148,140
1: 144,140,142,147,146,141,143,145,149,148
1: 140,147,146,144,148,145,141,142,143,149
1: 140,144,148,141,142,147,143,145,146,149
1: 143,142,145,147,140,141,146,144,148,149
1: 140,142,141,145,146,147,148,144,149,143
1: 144,147,149,145,148,142,141,143,140,146
1: 144,142,140,141,143,147,146,145,149,148
1: 144,141,145,143,146,149,140,142,147,148
1: 145,146,143,141,142,147,140,149,148,144
1: 144,148,147,141,146,142,143,149,140,145
1: 146,140,144,147,145,141,149,148,142,143
1: 140,143,141,142,144,148,149,146,145,147
1: 143,141,142,146,144,140,148,147,145,149
1: 149,145,144,148,141,142,147,140,146,143
1: 140,148,146,149,144,147,145,141,142,143
1: 144,141,142,148,143,147,146,140,145,149
1: 144,148,145,140,149,146,141,142,147,143
1: 142,141,144,146,140,149,147,145,143,148
1: 140,141,143,144,146,149,142,147,148,145
1: 141,142,143,146,147,140,148,144,145,149
1: 148,144,140,147,145,143,142,141,146,149
1: 143,142,141,146,147,148,140,144,149,145
1: 141,142,143,146,145,149,147,148,144,140
1: 141,142,143,144,145,146,149,147,140,148
1: 143,142,141,140,149,148,147,146,144,145
1: 140,144,142,143,141,148,149,146,145,147
1: 143,140,144,146,141,142,147,148,145,149
1: 144,140,142,143,141,148,146,147,145,149
1: 148,144,140,141,142,143,146,149,147,145
1: 140,147,148,144,149,146,141,145,142,143
1: 141,144,142,143,147,149,146,148,140,145
1: 148,147,143,146,140,141,142,145,149,144
1: 141,142,143,140,146,147,145,148,149,144
1: 140,144,147,141,142,143,146,149,148,145
1: 144,148,143,141,142,147,140,149,146,145
1: 140,148,147,146,149,144,145,143,142,141
1: 144,147,148,140,143,145,142,141,146,149
1: 143,141,142,146,140,147,144,148,145,149
1: 149,141,147,140,146,142,145,148,143,144
1: 142,141,143,144,148,147,146,149,140,145
1: 147,141,146,145,143,142,149,148,144,140
1: 144,140,141,142,143,147,146,149,148,145
1: 143,141,142,144,140,147,148,146,149,145
1: 144,140,143,142,148,141,146,147,145,149
1: 140,144,148,147,146,143,145,142,141,149
1: 143,144,141,142,148,145,146,149,140,147
1: 140,145,146,149,144,141,143,142,147,148
1: 143,142,141,146,144,145,148,149,140,147
1: 140,141,142,143,146,149,147,144,148,145
1: 146,140,142,141,143,144,145,148,147,149
1: 143,146,141,142,140,149,147,145,148,144
1: 141,143,140,146,149,142,147,148,145,144
1: 140,141,144,146,142,149,147,145,148,143
1: 144,141,143,148,147,146,149,142,140,145
1: 141,142,143,140,147,148,144,146,149,145
1: 140,149,146,147,145,144,141,142,148,143
1: 144,149,148,143,145,146,147,142,140,141
1: 141,142,147,146,144,143,145,148,149,140
1: 143,145,142,147,141,148,149,146,140,144
1: 140,146,144,148,145,143,142,141,149,147
1: 142,141,146,143,148,147,144,140,149,145
1: 141,143,142,144,140,146,147,148,145,149
1: 142,141,143,140,146,144,148,145,147,149
1: 140,141,148,142,149,146,144,147,143,145
1: 140,148,147,145,146,144,149,142,141,143
1: 140,144,141,143,146,149,142,145,147,148
1: 143,142,141,145,149,146,147,144,148,140
1: 142,141,140,146,147,143,144,149,148,145
1: 144,149,146,140,147,148,141,142,143,145
1: 147,144,148,140,146,149,145,143,141,142
1: 140,147,141,142,146,149,143,144,148,145
1: 143,142,141,147,146,149,140,148,145,144
1: 142,143,146,141,147,145,140,149,148,144
1: 140,147,146,144,148,142,141,145,143,149
1: 140,143,141,142,147,149,146,144,148,145
1: 143,140,141,142,146,147,145,148,149,144
1: 143,142,140,146,148,147,144,141,145,149
1: 141,142,144,143,148,147,140,149,146,145
1: 144,143,141,142,140,149,146,148,147,145
1: 144,143,140,148,141,142,147,145,146,149
1: 143,141,142,144,146,147,148,149,145,140
1: 142,141,143,146,140,147,144,149,145,148
1: 144,141,140,146,142,147,143,145,148,149
1: 144,143,140,141,142,147,148,145,146,149
1: 146,143,142,141,145,147,149,140,148,144
1: 143,144,149,146,145,140,141,148,147,142
1: 143,145,146,142,147,149,140,141,144,148
1: 141,142,145,143,146,144,147,148,149,140
1: 145,149,140,146,147,144,148,142,141,143
1: 144,140,142,141,143,148,146,147,145,149
1: 140,149,144,146,148,141,142,147,145,143
1: 140,141,143,145,147,142,149,144,148,146
1: 145,141,142,143,146,147,144,148,149,140
1: 142,141,143,140,144,146,148,147,149,145
1: 140,141,142,147,143,145,149,146,148,144
1: 143,144,142,141,146,148,140,147,145,149
1: 141,142,143,140,144,148,146,149,147,145
1: 144,141,142,148,145,147,140,149,143,146
1: 141,142,143,147,144,146,140,148,145,149
1: 143,141,142,146,147,148,144,149,140,145
1: 143,141,142,144,148,147,145,146,149,140
1: 140,144,146,149,141,142,147,148,145,143
1: 140,147,146,149,144,148,145,143,141,142
1: 140,147,144,148,146,145,142,141,149,143
1: 141,142,143,140,144,145,148,146,149,147
1: 143,142,140,141,147,148,146,149,145,144
1: 143,142,141,147,146,145,140,149,148,144
1: 142,143,141,140,149,146,147,145,148,144
1: 144,148,140,141,142,143,146,149,147,145
1: 140,142,144,146,148,141,149,147,145,143
1: 147,146,140,143,141,142,148,144,145,149
1: 140,144,149,146,148,147,145,143,142,141
1: 141,144,146,142,143,147,140,149,148,145
1: 140,145,146,147,144,148,143,141,142,149
1: 143,142,141,147,148,145,140,149,146,144
1: 148,140,146,142,141,147,145,143,149,144
1: 143,141,142,147,146,140,149,145,148,144
1: 145,143,144,146,149,140,141,142,147,148
1: 144,147,140,146,148,141,143,145,149,142
1: 145,149,140,146,147,143,142,141,148,144
1: 143,142,149,141,145,140,146,147,148,144
1: 140,146,144,148,149,147,145,141,142,143
1: 141,146,140,142,143,145,148,147,149,144
1: 140,141,142,143,148,149,146,144,147,145
1: 147,141,142,143,144,146,148,140,149,145
1: 144,148,143,142,141,147,140,146,149,145
1: 141,142,144,140,147,148,145,143,146,149
1: 143,144,141,146,149,140,147,148,142,145
1: 140,142,141,143,146,147,148,149,144,145
1: 140,144,148,145,146,147,149,143,142,141
1: 141,142,143,144,149,147,148,140,145,146
1: 147,142,141,146,143,144,148,149,140,145
1: 140,144,147,148,143,146,141,142,145,149
1: 140,141,143,146,144,147,148,145,149,142
1: 144,149,140,146,147,145,148,143,141,142
1: 141,142,146,140,147,148,149,145,144,143
1: 140,142,144,141,147,146,149,143,148,145
1: 141,142,143,147,144,145,140,146,149,148
1: 145,142,141,143,140,146,144,149,147,148
1: 140,143,146,145,147,141,149,144,142,148
1: 141,144,146,147,149,140,142,148,145,143
1: 144,147,148,146,149,145,143,142,141,140
1: 140,146,144,148,149,147,145,143,141,142
1: 142,144,147,143,146,148,141,149,145,140
1: 143,142,141,140,146,149,147,148,145,144
1: 140,147,146,149,144,148,141,142,145,143
1: 146,144,140,147,149,141,142,148,143,145
1: 146,147,140,144,141,149,142,148,145,143
1: 144,141,143,142,149,148,147,146,140,145
1: 140,146,147,148,144,145,143,142,141,149
1: 143,141,142,146,144,148,140,149,145,147
1: 144,143,141,142,149,148,146,147,145,140
1: 144,143,148,147,142,141,146,140,149,145
1: 142,147,143,141,149,140,146,148,145,144
1: 142,144,141,143,145,147,148,146,149,140
1: 141,142,140,149,144,146,143,148,147,145
1: 140,141,147,142,146,144,143,148,145,149
1: 144,142,141,143,145,148,147,149,146,140
1: 140,144,143,141,142,148,147,146,149,145
1: 144,145,140,146,141,142,143,149,147,148
1: 143,142,144,141,140,149,146,148,147,145
1: 144,140,143,141,142,146,149,147,148,145
1: 141,142,143,144,147,140,146,148,149,145
1: 141,143,142,144,149,146,140,147,148,145
1: 144,140,142,141,143,146,149,145,148,147
1: 143,141,142,147,146,140,148,144,149,145
1: 143,141,142,140,146,149,147,148,145,144
1: 144,149,148,145,140,146,141,142,147,143
1: 142,141,143,140,147,146,145,148,144,149
1: 146,141,142,143,147,144,149,140,148,145
1: 143,141,142,144,149,146,140,145,147,148
1: 142,144,148,143,140,146,149,147,141,145
1: 145,143,142,141,149,146,140,147,148,144
1: 140,146,148,149,147,145,143,142,141,144
1: 141,142,143,146,140,147,148,145,144,149
1: 143,140,141,146,149,147,142,148,145,144
1: 140,147,142,143,141,148,146,145,149,144
1: 144,140,142,141,143,145,147,146,148,149
1: 149,145,140,141,142,147,148,143,146,144
1: 144,146,148,143,145,140,142,147,141,149
1: 149,147,145,140,141,142,143,146,148,144
1: 141,140,142,148,146,149,147,143,145,144
1: 148,142,141,140,143,145,146,147,149,144
1: 144,140,142,141,143,148,149,147,145,146
1: 145,149,143,141,146,140,142,147,148,144
1: 148,142,141,140,144,149,146,147,143,145
1: 144,140,146,149,148,145,147,141,142,143
1: 140,146,143,145,144,149,147,141,142,148
1: 143,142,141,148,140,149,147,145,146,144
1: 140,144,146,142,148,143,141,147,149,145
1: 140,146,145,141,142,143,147,149,144,148
1: 140,145,149,146,144,147,148,142,141,143
1: 141,142,143,140,146,145,148,147,149,144
1: 143,142,141,144,148,149,146,147,140,145
1: 141,143,140,144,146,148,142,147,149,145
1: 143,147,142,141,148,144,146,140,149,145
1: 146,141,142,145,149,140,148,143,144,147
1: 143,140,141,142,144,146,147,148,149,145
1: 144,140,148,141,142,143,145,146,149,147
1: 140,144,146,149,147,148,141,142,145,143
1: 146,142,143,141,144,147,145,148,140,149
1: 141,142,143,144,146,149,148,147,140,145
1: 142,141,143,144,149,140,147,146,148,145
1: 140,143,142,141,145,146,149,144,147,148
1: 144,142,147,141,143,140,146,148,145,149
1: 143,141,142,147,148,145,140,149,146,144
1: 140,141,144,145,143,148,147,142,149,146
1: 144,142,141,143,146,147,148,140,149,145
1: 141,142,143,140,146,147,149,145,148,144
1: 140,145,147,146,143,142,141,149,148,144
1: 140,146,141,142,147,143,145,149,148,144
1: 140,144,146,147,148,145,149,141,142,143
1: 141,147,143,146,145,149,140,142,148,144
1: 140,146,149,148,145,143,147,142,141,144
1: 141,142,143,140,146,145,147,149,144,148
1: 143,142,141,146,149,140,148,144,147,145
1: 145,147,149,146,140,148,144,141,142,143
1: 140,142,143,141,146,147,148,145,144,149
1: 141,142,140,146,148,149,144,143,145,147
1: 140,144,146,142,143,147,148,141,145,149
1: 146,143,149,141,144,145,142,147,140,148
1: 140,147,146,142,143,141,149,148,145,144
1: 141,142,143,146,140,144,148,147,145,149
1: 140,147,149,144,146,141,142,148,145,143
1: 143,142,141,149,145,147,146,144,140,148
1: 141,142,143,144,146,147,148,149,140,145
1: 144,140,148,146,147,141,142,143,149,145
1: 142,148,143,140,146,147,141,149,145,144
1: 140,147,145,148,144,146,149,141,142,143
1: 142,141,140,143,145,146,147,144,149,148
1: 147,146,143,141,145,149,140,144,148
1: 141,143,142,140,148,147,149,146,144
1: 140,145,148,144,147,141,142,143,146
1: 140,145,144,147,148,143,142,141,146
1: 143,141,142,149,146,148,145,140,144
1: 141,143,140,145,142,146,144,147,148
1: 143,140,147,144,146,141,148,142,145
1: 141,142,144,148,143,149,147,140,146
1: 144,140,141,143,147,146,148,149,145
1: 140,142,143,144,146,149,148,147,145
1: 141,142,143,146,145,140,149,144,148
1: 144,145,143,142,148,146,141,140,149
1: 140,141,147,148,142,145,143,149,146
1: 142,146,147,143,141,144,148,145,140
1: 146,141,143,140,144,147,148,149,145
1: 145,140,146,149,141,142,147,148,144
1: 144,146,140,142,143,148,149,145,141
1: 143,142,141,140,146,147,149,148,144
1: 147,141,143,144,149,140,148,145,146
1: 140,141,147,144,148,149,146,145,143
1: 140,142,141,146,143,145,148,147,144
1: 146,140,141,142,143,145,144,147,148
1: 147,140,146,143,145,149,144,141,142
1: 143,141,142,140,146,148,147,145,144
1: 140,141,142,143,146,144,148,147,145
1: 144,147,145,140,146,148,143,142,141
1: 143,141,146,140,147,145,148,144,149
1: 140,145,147,146,141,142,143,144,148
1: 140,146,144,148,141,142,145,143,149
1: 143,145,142,147,141,149,146,144,148
1: 140,141,143,142,146,144,147,148,145
1: 146,144,147,140,145,141,142,148,143
1: 141,142,143,140,146,149,148,144,145
1: 141,142,143,147,146,149,148,145,140
1: 140,146,148,144,149,141,142,143,145
1: 143,145,147,140,146,144,141,142,148
1: 141,142,143,146,140,147,148,145,144
1: 144,140,148,141,142,147,146,143
1: 140,144,146,141,147,145,149,142
1: 140,146,144,142,143,147,141,148
1: 143,145,147,148,144,149,141,142
1: 144,140,147,148,143,146,142,141
1: 144,140,142,147,143,146,148,141
1: 141,142,148,143,144,146,149,147
1: 140,146,143,142,141,144,147,148
1: 142,141,143,146,149,145,147,144
1: 144,141,142,147,143,145,146,149
1: 142,141,143,144,146,147,140,145
1: 140,144,146,142,141,147,143,145
1: 147,141,144,140,146,142,143,148
1: 141,146,142,147,144,149,143,148
1: 142,148,143,141,149,146,145,147
1: 148,140,142,141,143,146,147,145
1: 143,142,141,140,144,146,149,147
1: 144,140,149,146,147,145,148,141
1: 141,144,142,147,143,140,146,148
1: 140,143,144,148,146,149,142,147
1: 140,141,142,149,146,147,148,145
1: 143,142,141,144,140,145,147,146
1: 140,141,142,148,143,145,149,147
1: 143,141,142,144,148,140,149,147
1: 142,141,143,144,147,140,146,148
1: 143,144,141,140,146,149,147,145
1: 143,141,142,148,144,140,146,147
1: 147,140,141,142,143,146,144,148
1: 147,140,144,148,143,142,141,146
1: 140,144,146,145,149,141,142,143
1: 144,140,147,143,146,141,142,145
1: 141,144,142,143,140,146,147,149
1: 144,140,147,145,146,143,148,142
1: 140,147,148,145,143,149,146,144
1: 144,141,147,146,143,142,140,148
1: 144,148,145,140,149,146,147,143
1: 143,146,149,147,141,145,142,140
1: 143,142,141,146,149,148,147,144
1: 140,142,141,146,143,145,148,144
1: 143,140,144,141,142,148,146,147
